Date,StepCount,Distance_m_,AverageSpeed_m_s_,MaxSpeed_m_s_,MinSpeed_m_s_,MoveMinutesCount,CyclingDuration_ms_,InactiveDuration_ms_,WalkingDuration_ms_,RunningDuration_ms_,RoadBikingDuration_ms_,Month
17-May-2020,3670,2190.319365,0.709462574,2.395609379,0.261528283,37,NaN,84884340,1515660,NaN,NaN,May
18-May-2020,11123,7716.286791,0.671887361,3.517453432,0.250157505,109,NaN,80332879,6055103,NaN,NaN,May
19-May-2020,4090,2577.611313,0.768255856,3.440000057,0.248422816,46,NaN,84823624,1392110,62792,NaN,May
20-May-2020,10806,8815.616382,1.208970477,20.87617683,0.177754253,120,424007,75417936,5638222,NaN,NaN,May
21-May-2020,3783,2327.713496,0.672864733,2.738572598,0.060874775,43,NaN,84387074,2012926,NaN,NaN,May
22-May-2020,3458,2144.025332,0.647627265,1.564788222,0.284269899,37,NaN,84632288,1623328,NaN,NaN,May
23-May-2020,8977,7327.256171,0.607282563,31.25026894,0.160657823,98,687968,77854944,5091130,NaN,NaN,May
24-May-2020,5330,3472.296093,0.704051147,13.65757084,0.25425297,58,NaN,83342504,2795016,NaN,NaN,May
25-May-2020,9069,5125.155982,0.729131513,2.791751623,0.250157505,92,NaN,81146980,4681089,NaN,NaN,May
26-May-2020,3078,1900.292651,0.970924479,3.762657404,0.22811006,29,NaN,84824782,1575218,NaN,NaN,May
27-May-2020,2127,1212.498447,0.689054934,2.801447868,0.272899091,21,NaN,86100506,299494,NaN,NaN,May
28-May-2020,1916,1121.322976,1.254724298,36.20694733,0.250925153,22,NaN,81525079,318422,NaN,NaN,May
29-May-2020,3250,1871.052534,0.797225469,3.60269618,0.109778002,30,NaN,85063626,1336374,NaN,NaN,May
30-May-2020,3040,1691.233883,0.60031919,12.54674721,0.245818853,32,NaN,84842051,1340164,NaN,NaN,May
31-May-2020,8714,5637.873549,0.879077384,18.93000031,0.055347744,101,NaN,79361711,4419005,NaN,NaN,May
01-Jun-2020,4412,7660.428983,1.301195061,11.40515232,0.101844162,84,2264005,80956810,2022951,60054,NaN,June
02-Jun-2020,2114,1267.256963,0.716165393,2.84696126,0.261184603,24,NaN,85730752,669248,NaN,NaN,June
03-Jun-2020,1499,789.9656544,0.934466427,1.889999986,0.261528283,14,NaN,85690289,709711,NaN,NaN,June
04-Jun-2020,10194,7026.359088,0.824574512,19.51508331,0.250157505,106,NaN,81197072,5202928,NaN,NaN,June
05-Jun-2020,4393,2734.661751,0.671148631,2.688263893,0.053826939,40,NaN,84331538,1762351,NaN,NaN,June
06-Jun-2020,5504,3049.770019,0.811917981,2.684687376,0.261528283,57,NaN,83533192,2722748,NaN,NaN,June
07-Jun-2020,2278,1224.121658,0.643018077,2.582750082,0.131341547,18,NaN,85191955,904405,NaN,NaN,June
08-Jun-2020,1969,1089.170308,0.601711597,1.366086721,0.261528283,20,NaN,85547039,539883,NaN,NaN,June
09-Jun-2020,9871,6449.238139,0.733096259,1.679924488,0.251046121,99,NaN,81425793,4846606,NaN,NaN,June
10-Jun-2020,1412,724.1626108,0.852499616,6.263467789,0.266646326,14,NaN,85831220,452125,NaN,NaN,June
11-Jun-2020,2400,1374.796842,0.630654859,1.553869128,0.25813058,23,NaN,85042452,1031062,NaN,NaN,June
12-Jun-2020,1806,1006.552876,0.697312758,1.195770502,0.241696522,23,NaN,86011529,388471,NaN,NaN,June
13-Jun-2020,4265,2506.565729,1.25577772,122.1399994,0.261528283,50,NaN,81643424,1598805,NaN,NaN,June
14-Jun-2020,13021,9198.033324,1.390776692,17.19000053,0.250157505,124,NaN,73328793,7166259,NaN,NaN,June
15-Jun-2020,4986,2775.464062,0.715158762,3.072389364,0.261528283,52,NaN,83965268,2313776,NaN,NaN,June
16-Jun-2020,3843,1959.462511,0.624056706,3.155990839,0.250157505,31,NaN,84747015,1163747,NaN,NaN,June
17-Jun-2020,1200,697.5317847,0.698669807,5.109193802,0.250157505,10,NaN,85959891,440109,NaN,NaN,June
18-Jun-2020,1153,655.8536645,0.762988121,5.583415031,0.251643509,11,NaN,86205083,194917,NaN,NaN,June
19-Jun-2020,3626,2403.842565,0.587100755,1.724112988,0.295640677,32,NaN,84749694,1644586,NaN,NaN,June
20-Jun-2020,3123,2160.194734,0.699533791,5.981901169,0.250157505,26,NaN,83352841,1320487,NaN,NaN,June
21-Jun-2020,4170,2425.296935,0.563857865,12.48999977,0.250157505,34,NaN,83848570,2068832,NaN,NaN,June
22-Jun-2020,13238,8699.651661,0.654702327,3.715370893,0.029893333,134,NaN,79319662,7080338,NaN,NaN,June
23-Jun-2020,2192,1263.611013,0.8033456,2.340350389,0.253780514,29,NaN,85706177,693823,NaN,NaN,June
24-Jun-2020,2351,1407.93589,0.735067612,4.894719601,0.24955222,23,NaN,81066090,970263,NaN,NaN,June
25-Jun-2020,3937,2439.469743,3.475837149,38.19781876,0.284269899,38,NaN,78571275,1918903,NaN,NaN,June
26-Jun-2020,4356,2667.708607,0.721199813,2.759168625,0.249157637,42,NaN,84327092,1932751,NaN,NaN,June
27-Jun-2020,1144,6018.635806,0.761691016,3.192416668,0.248644665,52,2570211,83478553,351236,NaN,NaN,June
28-Jun-2020,7791,4763.605044,0.550388506,2.542660952,0.246433988,79,NaN,83139632,3200200,60168,NaN,June
29-Jun-2020,3889,2116.977374,0.69471083,2.321465254,0.250157505,42,NaN,85070086,1014569,NaN,NaN,June
30-Jun-2020,1397,733.6640103,0.619144774,2.031456232,0.250157505,13,NaN,86151346,248654,NaN,NaN,June
01-Jul-2020,2816,1431.331359,1.101160588,32.73081207,0.051921081,34,NaN,80090582,1698438,NaN,NaN,July
02-Jul-2020,2850,1466.966142,0.66803482,9.955040932,0.250157505,27,NaN,85578066,746794,NaN,NaN,July
03-Jul-2020,2463,1556.692316,0.778336555,1.72407794,0.288275212,24,NaN,85458299,941701,NaN,NaN,July
04-Jul-2020,8033,5063.556607,0.622875938,1.709221363,0.247599736,83,NaN,82930890,3379747,NaN,NaN,July
05-Jul-2020,16213,10982.38317,0.598479029,7.429440975,0.173344001,161,NaN,77811693,8459676,NaN,NaN,July
06-Jul-2020,4023,2181.890377,2.81826123,37.06393051,0.246481761,52,NaN,78487310,1770199,NaN,NaN,July
07-Jul-2020,3025,2295.883314,0.661846339,3.812575579,0.260822833,29,NaN,85125862,1274138,NaN,NaN,July
08-Jul-2020,8858,6084.807394,0.682169574,2.696182013,0.250157505,85,NaN,81947195,4452805,NaN,NaN,July
09-Jul-2020,3302,1996.033462,0.65786313,2.826685905,0.249843538,33,NaN,84976833,1423167,NaN,NaN,July
10-Jul-2020,3906,2454.710247,0.638815984,1.841215611,0.250157505,33,NaN,84402622,1997378,NaN,NaN,July
11-Jul-2020,6557,4061.215797,0.639060353,2.551044941,0.106243052,73,NaN,81297387,2833917,60073,NaN,July
12-Jul-2020,6111,3775.299532,0.928381567,18.22483635,0.036740251,70,NaN,74880905,3539179,NaN,NaN,July
13-Jul-2020,1143,583.1726508,0.632828614,8.29834938,0.251325816,9,NaN,86025075,252882,NaN,NaN,July
14-Jul-2020,4152,2239.232543,0.615008409,8.049851418,0.274012893,44,NaN,84739014,1660986,NaN,NaN,July
15-Jul-2020,742,356.4869995,0.704046931,2.320941448,0.267551482,4,NaN,86239921,160079,NaN,NaN,July
16-Jul-2020,5102,3227.825852,2.714508362,36.11165237,0.202359319,65,NaN,77647387,2398148,NaN,NaN,July
17-Jul-2020,5777,3055.054885,1.090561352,10.59658432,0.24985975,63,NaN,81494921,3105357,NaN,NaN,July
18-Jul-2020,9849,6677.792388,1.174396146,22.5095005,0,98,NaN,77781284,5750434,NaN,NaN,July
19-Jul-2020,9307,6199.527725,0.996153907,5.132986069,0.249134511,99,NaN,81052348,5347652,NaN,NaN,July
20-Jul-2020,3020,2025.138741,0.78606909,4.480000019,0.305998653,31,NaN,84909221,1490779,NaN,NaN,July
21-Jul-2020,7305,4950.242372,0.847338293,6.177190304,0.192398593,84,NaN,80382481,4844820,NaN,NaN,July
22-Jul-2020,1586,711.0013747,0.840543263,1.679999948,0.246747822,11,NaN,85599715,800285,NaN,NaN,July
23-Jul-2020,3061,1721.553044,0.666447845,2.056483984,0.245046899,29,NaN,84776721,1510749,NaN,NaN,July
24-Jul-2020,8286,5730.034484,1.794062437,33.47290802,0.249834135,91,NaN,79373932,4355693,NaN,NaN,July
25-Jul-2020,5268,5244.285846,0.613155006,2.59002161,0.046262734,144,5680098,77560469,3159433,NaN,NaN,July
26-Jul-2020,1628,846.4479742,0.661243771,1.342713356,0.285231322,16,NaN,84789013,449539,NaN,NaN,July
27-Jul-2020,1015,536.3348818,0.799287132,2.802155733,0.248786926,6,NaN,86037966,263879,NaN,NaN,July
28-Jul-2020,8927,5798.273734,0.737283816,2.480000019,0.180403948,90,NaN,81692840,4707160,NaN,NaN,July
29-Jul-2020,2756,1736.67659,0.525737193,2.804514647,0.250157505,23,NaN,85163494,1236506,NaN,NaN,July
30-Jul-2020,3879,2475.6808,2.781372979,35.30498123,0.175317571,51,NaN,78019601,2076011,NaN,NaN,July
31-Jul-2020,3848,2470.72818,0.703420512,1.892444968,0.241687492,42,NaN,84838002,1482414,79584,NaN,July
01-Aug-2020,252,102.5866046,0.977391284,1.13933599,0.798324704,3,NaN,86323202,76798,NaN,NaN,August
02-Aug-2020,947,470.694139,1.02115596,12.35000038,0.250157505,7,NaN,86155331,244669,NaN,NaN,August
03-Aug-2020,8941,6327.593737,0.607423328,1.487857223,0.255283505,91,NaN,81637261,4762739,NaN,NaN,August
04-Aug-2020,3113,1753.159575,1.882288321,34.95159912,0.164938465,42,NaN,77554214,1795882,NaN,NaN,August
05-Aug-2020,3529,2283.955226,0.582195644,4.411736488,0.250157505,40,NaN,84837456,1562544,NaN,NaN,August
06-Aug-2020,3895,2660.255858,1.822068244,35.87817001,0.261206359,51,NaN,77839533,2271085,NaN,NaN,August
07-Aug-2020,2613,1583.219846,0.540625499,1.504314899,0.255717695,31,NaN,85000013,1399987,NaN,NaN,August
08-Aug-2020,6774,4052.461535,1.007920995,21.65289307,0.272899091,77,NaN,78064916,4454576,NaN,NaN,August
09-Aug-2020,769,391.6601681,0.586897909,0.993015587,0.251773387,7,NaN,86288758,111242,NaN,NaN,August
10-Aug-2020,10012,6432.421604,0.78709521,13.64883137,0.091404423,116,NaN,75074175,6457042,NaN,NaN,August
