Date,StepCount,Distance_m_,AverageSpeed_m_s_,MaxSpeed_m_s_,MinSpeed_m_s_,MoveMinutesCount,CyclingDuration_ms_,InactiveDuration_ms_,WalkingDuration_ms_,RunningDuration_ms_,RoadBikingDuration_ms_,Month
19-Jun-2020,11827,6504.512917,1.611063364,26.3860054,0.078706294,125,NaN,74248454,8787318,NaN,NaN,June
20-Jun-2020,7929,4265.139392,2.878470042,27.22808266,0.268890291,92,NaN,78035901,4896671,121061,NaN,June
21-Jun-2020,9451,5140.781783,2.937046554,42.16287994,0.173944429,96,NaN,76104762,6944800,NaN,NaN,June
22-Jun-2020,6078,3016.524992,1.82126405,33.87850952,0.250157505,74,NaN,74829132,5191332,NaN,NaN,June
23-Jun-2020,11800,7035.932377,1.645488317,13.2198925,0.068425082,128,NaN,67992030,10024275,NaN,NaN,June
24-Jun-2020,8374,3379.055663,1.696193116,14.3708601,0.250157505,85,NaN,75377527,6805042,NaN,NaN,June
25-Jun-2020,11704,6970.059248,2.853409309,36.2342453,0.170598716,129,NaN,72418288,8399658,120971,NaN,June
26-Jun-2020,9106,5548.70977,2.752591049,24.50974274,0.22444886,93,NaN,76213346,6872007,NaN,NaN,June
27-Jun-2020,9133,5246.461467,1.220359691,9.233181,0.273968905,95,NaN,76138070,5572614,NaN,NaN,June
28-Jun-2020,12067,7061.945463,1.601521047,11.38154316,0.103095941,128,NaN,70016427,9552844,NaN,NaN,June
29-Jun-2020,7036,4280.722932,0.988448479,12.42326927,0.251052946,73,NaN,76839285,4469355,449372,NaN,June
30-Jun-2020,13813,7553.032135,0.984269301,8.34779644,0.281024754,133,NaN,69019140,10551142,144730,NaN,June
01-Jul-2020,6366,3432.148443,0.869541508,3.604038954,0.083773047,70,NaN,76014102,4708963,307058,NaN,July
02-Jul-2020,15792,8363.823199,1.136340094,2.55210948,0.084550291,151,NaN,72812046,10289646,309651,NaN,July
03-Jul-2020,12720,8449.683967,2.596901912,38.44259644,0.292350143,127,NaN,73965236,8511398,120411,NaN,July
04-Jul-2020,9931,6108.619112,2.204264365,26.29291916,0.247349128,111,NaN,71617643,7823407,NaN,NaN,July
05-Jul-2020,15571,9747.513946,1.422242046,13.37379456,0.060923554,148,NaN,72143105,9791352,509014,NaN,July
06-Jul-2020,13077,6460.529552,1.809939665,24.71798706,0.272899091,123,NaN,73950833,9472547,NaN,NaN,July
07-Jul-2020,8285,4738.556733,5.843156001,46.55445862,0.105195805,85,NaN,67863415,7151173,NaN,NaN,July
08-Jul-2020,16120,10076.76282,1.172235292,15.19046593,0.020499978,159,NaN,71921372,11465193,NaN,NaN,July
09-Jul-2020,16024,9705.070957,0.975170753,15.47311974,0.041957278,153,NaN,74717401,10054127,74264,NaN,July
10-Jul-2020,20792,12465.92686,1.004532736,3.899504662,0.029356012,196,NaN,69706009,15957449,NaN,NaN,July
11-Jul-2020,9855,5396.985498,2.128365093,16.14895439,0.147368297,95,NaN,75758403,7945598,NaN,NaN,July
12-Jul-2020,7001,4707.579883,1.358974429,4.616657257,0.303445995,72,NaN,80560110,5700280,NaN,NaN,July
13-Jul-2020,20976,14693.14993,1.259486593,19.02589226,0.092971355,233,NaN,69761247,15222491,NaN,NaN,July
14-Jul-2020,18376,14840.46513,1.171376607,16.12700462,0.062459309,192,NaN,68366786,15280435,NaN,NaN,July
15-Jul-2020,18323,9885.617644,4.294866627,28.41759872,0.126982868,188,NaN,63328344,12363842,NaN,NaN,July
16-Jul-2020,13154,5703.197742,1.679880536,25.85453606,0.06698475,117,NaN,74780091,8212151,NaN,NaN,July
